 AC_NAME , CANDIDATE_NAME , SEX , AGE , CATEGORY , PARTY , SYMBOL , GENERAL , POSTAL , TOTAL , %_VOTES_POLLED , TOTAL_ELECTORS 
Ausa,9 Ramkrishn Alias Balaji Manohar Jadhav,MALE,43,GENERAL,IND,Auto- Rickshaw,514,,514,0.27437624777136,283958
Ausa,10 Baswaraj Patil,MALE,37,GENERAL,IND,Television,412,1,413,0.220461848890217,283958
Ausa,11 Akash Prakash Patil,MALE,27,GENERAL,IND,Cup & Saucer,288,,288,0.153736107700684,283958
Ausa,12 Baswaraj Patil,MALE,39,GENERAL,IND,Bat,278,,278,0.148398048405522,283958
Ausa,13 Pandurang Murlidhar Chewale,MALE,39,GENERAL,IND,Tractor Chalata Kissan,219,,219,0.116903498564062,283958
Ausa,14 Nitin Panditrao Bandgar,MALE,29,GENERAL,IND,Road Roller,214,2,216,0.115302080775513,283958
Ausa,15 Gousodin Usman Shaikh,MALE,44,GENERAL,IND,Almirah,168,2,170,0.0907470080177651,283958
,,,,,,,186456,878,187334,65.9724325428408,
Umarga ,1 Chougule Dnyanraj Dhondiram,MALE,49,SC,SHS,Bow and Arrow,85828,945,86773,51.2654937316114,297829
Umarga ,2 Bhalerao Dattu Rohidas,MALE,48,SC,INC,Hand,60691,496,61187,36.1492833595255,297829
Umarga ,3 Jalindar Shravan Kokane,MALE,49,SC,MNS,Railway Engine,7782,53,7835,4.62891848140752,297829
Umarga ,4 Ramakant Laxman Gaikwad,MALE,41,SC,VBA,Gas Cylinder,7419,57,7476,4.41682125934941,297829
Umarga ,5 NOTA,,,,NOTA,NOTA,1415,10,1425,0.841890087556569,297829
Umarga ,6 Gaikwad Tanaji Vaijanath,MALE,47,SC,BSP,Elephant,1193,6,1199,0.708369273670404,297829
Umarga ,7 Prof.Dr.Suryakant Ratan Chaugule,MALE,40,SC,IND,Helicopter,813,1,814,0.48091125001477,297829
Umarga ,8 Amol Mohan Kavthekar,MALE,30,SC,IND,Auto- Rickshaw,659,2,661,0.390518840613959,297829
Umarga ,9 Ravsaheb Shrirang Sarvade,MALE,69,SC,IND,Television,637,,637,0.376339639139322,297829
Umarga ,10 Deelip Nagnath Gaikwad,MALE,55,SC,IND,Sewing Machine,523,,523,0.308988432134797,297829
Umarga ,11 Sachin Jaihind Dede,MALE,35,SC,BALP,Plate Containing Food,437,2,439,0.259361226973568,297829
Umarga ,12 Sandeep Dharma Katabu,MALE,41,SC,BVA,Whistle,292,1,293,0.173104418002859,297829
,,,,,,,167689,1573,169262,56.8319404759107,
Tuljapur,1 Ranajagjitsinha Padmasinha Patil,MALE,47,GENERAL,BJP,Lotus,98053,981,99034,43.3128651901613,352449
Tuljapur,2 Chavan Madhukarrao Deorao,MALE,82,GENERAL,INC,Hand,75271,594,75865,33.1798222595431,352449
Tuljapur,3 Ashok Haridas Jagdale,MALE,54,GENERAL,VBA,Gas Cylinder,35153,230,35383,15.4748784157307,352449
Tuljapur,4 Mahendra (Kaka) Dhurgude,MALE,47,GENERAL,PHJSP,Cup & Saucer,7423,35,7458,3.26178230292852,352449
Tuljapur,5 Mahanandha Rajendra Dudhbhate,FEMALE,45,GENERAL,IND,Gas Stove,1460,,1460,0.638536090409713,352449
Tuljapur,6 Navgire Prashant Prakash,MALE,42,GENERAL,MNS,Railway Engine,1426,5,1431,0.625852839298835,352449
Tuljapur,7 Vishal Bhausaheb Janrao,MALE,31,SC,IND,Chappals,1031,,1031,0.450911444666037,352449
Tuljapur,8 Tanveer Ali Sayyad Ali Khatib,MALE,64,GENERAL,IND,DIAMOND,999,1,1000,0.437353486581995,352449
Tuljapur,9 NOTA,,,,NOTA,NOTA,956,4,960,0.419859347118715,352449
Tuljapur,10 Anil Netaji Jadhavar,MALE,34,GENERAL,ABEP,Whistle,939,,939,0.410674923900493,352449
Tuljapur,11 Adv. Yavalkar Shailendra Rameshwarappa,MALE,35,GENERAL,BSP,Elephant,921,3,924,0.404114621601763,352449
Tuljapur,12 Taufik Abbas Patel,MALE,33,GENERAL,TPSTP,Kettle,584,,584,0.255414436163885,352449
Tuljapur,13 Tatya Pandharinath Rode,MALE,38,GENERAL,BALP,Plate Containing Food,567,2,569,0.248854133865155,352449
Tuljapur,14 Navnath Dashrath Uapalekar,MALE,70,SC,IND,Auto- Rickshaw,435,,435,0.190248766663168,352449
Tuljapur,15 Datta Sudam Kamble,MALE,30,SC,IND,Air Conditioner,432,,432,0.188936706203422,352449
Tuljapur,16 Madhukar Deorav Chavan,MALE,44,GENERAL,IND,Frock,365,1,366,0.16007137608901,352449
Tuljapur,17 Atish Ashok Rasal,MALE,28,SC,IND,Road Roller,342,2,344,0.150449599384206,352449
Tuljapur,18 Pandurang Dnyanoba Shinde,MALE,60,GENERAL,IND,Tractor Chalata Kissan,228,,228,0.0997165949406949,352449
Tuljapur,19 Shaikh Baba Faijoddin,MALE,39,GENERAL,IND,Bat,205,,205,0.089657464749309,352449
,,,,,,,226790,1858,228648,64.8740668862729,
Osmanabad,1 Kailas Balasaheb Ghadge Patil,MALE,38,GENERAL,SHS,Bow and Arrow,86576,912,87488,40.4254729273905,353647
Osmanabad,2 Sanjay Prakash Nimbalkar,MALE,57,GENERAL,NCP,Clock,73223,798,74021,34.202792743672,353647
Osmanabad,3 Ajit Bappasaheb Pingle,MALE,41,GENERAL,IND,Whistle,20385,185,20570,9.50475468768772,353647
Osmanabad,4 Dhananjay Gangadhar Shingade,MALE,46,SC,VBA,Gas Cylinder,15615,140,15755,7.2798935393544,353647
Osmanabad,5 Suresh Sahebrao Patil,MALE,63,GENERAL,IND,Auto- Rickshaw,9984,30,10014,4.62715670600412,353647
Osmanabad,6 Dr. Sandip Manikrao Tambare,MALE,39,GENERAL,SBBGP,Sewing Machine,2276,13,2289,1.05767542441017,353647
Osmanabad,7 NOTA,,,,NOTA,NOTA,1897,10,1907,0.881165152621316,353647
Osmanabad,8 Adv. Ajit (Anna) Vishwanath Khot Patil,MALE,42,GENERAL,AAAP,Broom,1294,4,1298,0.599765269062647,353647
Osmanabad,9 Bhika Sudamrao Vidyagar,MALE,64,SC,BSP,Elephant,1093,1,1094,0.505503239102108,353647
Osmanabad,10 Datta Mohan Tupe,MALE,26,GENERAL,IND,Tractor Chalata Kissan,726,,726,0.335461930153684,353647
Osmanabad,11 Siraj Alias Papa Phataru Sayyad,MALE,40,GENERAL,TPSTP,Kettle,685,4,689,0.318365385503978,353647
Osmanabad,12 Raghunath Mariba Kasabe,MALE,55,SC,ABEP,Cup & Saucer,567,,567,0.261992995037381,353647
,,,,,,,214321,2097,216418,61.1960514298156,
Paranda ,1 Tanaji Jaywant Sawant,MALE,55,GENERAL,SHS,Bow and Arrow,105993,681,106674,49.623661416224,314711
Paranda ,2 Rahul Maharudra Mote,MALE,43,GENERAL,NCP,Clock,73131,641,73772,34.3179851697478,314711
Paranda ,3 Suryakant (Suresh Bhau) Chandrakant Kambale,MALE,46,GENERAL,VBA,Gas Cylinder,27744,195,27939,12.9969390508266,314711
Paranda ,4 NOTA,,,,NOTA,NOTA,1898,4,1902,0.884791083241071,314711
Paranda ,5 Mahadeo Shankar Lokhande,MALE,58,SC,BSP,Elephant,1088,5,1093,0.508452499465032,314711
Paranda ,6 Gurudas Sambhaji Kamble,MALE,36,SC,BVA,Whistle,1008,1,1009,0.469376552571104,314711
Paranda ,7 Sanket Vikramrao Chede,MALE,37,GENERAL,IND,Cup & Saucer,885,2,887,0.412623391606114,314711
Paranda ,8 Baliram Shankarrao Chede,MALE,70,GENERAL,IND,Key,502,1,503,0.233990491519589,314711
Paranda ,9 Adv. Revan Vishwanath Bhosale,MALE,55,GENERAL,JD(S),A lady farmer carrying paddy on her head,469,4,473,0.220034796200329,314711
Paranda ,10 Padghan Nanasaheb Dnyanoba,MALE,53,GENERAL,IND,Auto- Rickshaw,358,1,359,0.167003153987142,314711
Paranda ,11 Aryanraje Kisanrao Shinde,MALE,38,SC,IND,Tractor Chalata Kissan,355,,355,0.165142394611241,314711
,,,,,,,213431,1535,214966,68.3058425031219,
Karmala,1 Sanjaymama Vitthalrao Shinde,MALE,51,GENERAL,IND,Apple,78123,699,78822,36.6492925592014,302816
Karmala,2 Narayan (Aaba) Govindrao Patil,MALE,53,GENERAL,IND,Whistle,72631,697,73328,34.0947873027977,302816
Karmala,3 Bagal Rashmi Digambar,FEMALE,35,GENERAL,SHS,Bow and Arrow,52915,380,53295,24.7801888678622,302816
Karmala,4 Atul (Bhau) Bhairavnath Khupase,MALE,40,GENERAL,VBA,Gas Cylinder,4457,11,4468,2.07745349210261,302816
Karmala,5 NOTA,,,,NOTA,NOTA,1590,7,1597,0.742545484979379,302816
Karmala,6 Patil Sanjay Krishnarao,MALE,52,GENERAL,NCP,Clock,1379,12,1391,0.646763161932571,302816
Karmala,7 Shaikh Jainuddin Dastgir,MALE,40,GENERAL,BSP,Elephant,828,,828,0.384989143120179,302816
Karmala,8 Ram Tukaram Waghmare,MALE,47,SC,IND,Cup & Saucer,794,,794,0.369180410190123,302816
Karmala,9 Adv. Vijay Bhimarao Awhad,MALE,35,SC,IND,Auto- Rickshaw,548,,548,0.254799577813838,302816
,,,,,,,213265,1806,215071,71.0236579308887,
Madha,1 Shinde Babanrao Vitthalrao,MALE,68,GENERAL,NCP,Clock,141701,872,142573,62.7776212198602,326537
Madha,2 Kokate Sanjay Shivlal,MALE,54,GENERAL,SHS,Bow and Arrow,74024,304,74328,32.7280412843229,326537
Madha,3 Ashok Joti Takatode,MALE,61,SC,BSP,Elephant,2994,6,3000,1.32095742994522,326537
Madha,4 NOTA,,,,NOTA,NOTA,1625,3,1628,0.716839565316942,326537
Madha,5 Jagadale Dinesh Gopinath,MALE,52,GENERAL,SBBGP,Sewing Machine,1442,7,1449,0.638022438663543,326537
Madha,6 Anand Shamrao Londhe,MALE,28,SC,IND,Whistle,1412,,1412,0.621730630360886,326537
Madha,7 Adv.Khot Pandurang Vitthal,MALE,28,GENERAL,IND,PILLOW,839,2,841,0.370308399527978,326537
Madha,8 Sarade Ganesh Navnath,MALE,32,GENERAL,IND,Battery torch,774,,774,0.340807016925868,326537
Madha,9 Zambare Jotiram Madhukar,MALE,30,GENERAL,IND,Almirah,418,,418,0.184053401905701,326537
Madha,10 Naganath Pandurang Bhosale,MALE,42,SC,IND,Frock,404,,404,0.17788893389929,326537
Madha,11 Shahajahan Paigambar Shaikh,MALE,46,GENERAL,BAHUMP,Shoe,281,,281,0.123729679271536,326537
,,,,,,,225914,1194,227108,69.5504644190398,
Barshi ,1 Rajendra Vitthal Raut,MALE,49,GENERAL,IND,Tractor Chalata Kissan,93961,1521,95482,42.5658446120651,306507
Barshi ,2 Adv. Dilip Gangadhar Sopal,MALE,69,GENERAL,SHS,Bow and Arrow,91316,1090,92406,41.1945648103568,306507
Barshi ,3 Bhumkar Niranjan Prakash,MALE,39,GENERAL,NCP,Clock,15915,204,16119,7.18584496870486,306507
Barshi ,4 Vishal Bahubali Kalaskar,MALE,27,GENERAL,IND,Road Roller,11427,,11427,5.0941528914567,306507
Barshi ,5 Nagnath Abhimanu Chavan,MALE,38,GENERAL,MNS,Railway Engine,2716,2,2718,1.2116835178944,306507
Barshi ,6 NOTA,,,,NOTA,NOTA,1248,7,1255,0.559478592699585,306507
Barshi ,7 Kanishk Suresh Shinde,MALE,33,SC,BSP,Elephant,1146,10,1156,0.515344424829259,306507
Barshi ,8 Itkar Atul Bapurav,MALE,45,GENERAL,IND,Auto- Rickshaw,814,1,815,0.363326735498137,306507
Barshi ,9 Rajesh Madhukar Bangar,MALE,39,GENERAL,IND,Gas Stove,641,,641,0.285757591968473,306507
Barshi ,10 Anand Ramchandra Kashid,MALE,36,GENERAL,IND,Sewing Machine,593,1,594,0.264805007221955,306507
Barshi ,11 Adv. Suhas Tulshidas Kamble,MALE,36,SC,IND,Cup & Saucer,554,1,555,0.247418819879099,306507
Barshi ,12 Mahadev Eknath Kakade,MALE,43,GENERAL,IND,Pressure Cooker,456,4,460,0.205067850710605,306507
Barshi ,13 Babita Lakhan Kale,FEMALE,25,ST,ABHM,Whistle,324,1,325,0.144884894523797,306507
Barshi ,14 Jagannath Nivrutti Munde,MALE,41,GENERAL,IND,Helicopter,210,1,211,0.0940637315216035,306507
Barshi ,15 Kazi Kamilauddin Ajimoddin Kazi,MALE,58,GENERAL,IND,Key,152,,152,0.0677615506695911,306507
,,,,,,,221473,2843,224316,73.1846254734802,
Mohol ,1 Mane Yashwant Vitthal,MALE,47,SC,NCP,Clock,89845,687,90532,44.8604614286847,305901
Mohol ,2 Kshirsagar Nagnath Dattatray,MALE,67,SC,SHS,Bow and Arrow,68396,437,68833,34.1081622135892,305901
Mohol ,3 Ramesh Nagnath Kadam,MALE,47,SC,IND,Key,23573,76,23649,11.7185641798145,305901
Mohol ,4 Gautam Kisan Vadave,MALE,56,SC,VBA,Gas Cylinder,6396,33,6429,3.18570126060414,305901
Mohol ,5 Shejwal Manoj Bhaskarrao,MALE,45,SC,IND,Tractor Chalata Kissan,3814,8,3822,1.89387933084912,305901
Mohol ,6 Rajendra Shivaji Shinde,MALE,36,SC,IND,Battery torch,1765,,1765,0.874593673194323,305901
Mohol ,7 Dr. Hanumant Bhagwan Bhosale,MALE,43,SC,MNS,Railway Engine,1466,5,1471,0.728910647744391,305901
Mohol ,8 Dr. Anil Shamrao Shembade,MALE,36,SC,BVA,Whistle,1163,,1163,0.576290335368271,305901
Mohol ,9 Adv. Premnath Changdev Sonawane,MALE,28,SC,BSP,Elephant,945,4,949,0.470248949496551,305901
Mohol ,10 NOTA,,,,NOTA,NOTA,936,4,940,0.465789265044002,305901
Mohol ,11 Sanjay Manohar Kharatmal,MALE,43,SC,IND,Road Roller,797,2,799,0.395920875287402,305901
Mohol ,12 Krushna Nagnath Bhise,MALE,34,SC,BAHUMP,Cup & Saucer,447,1,448,0.221993181637993,305901
Mohol ,13 Nagesh Bharat Vankalse,MALE,35,SC,IND,Bat,393,,393,0.194739554427971,305901
Mohol ,14 Gaikwad Sarika Shrikisan,FEMALE,37,SC,IND,Hat,384,,384,0.190279869975422,305901
Mohol ,15 Atul Shravan More,MALE,34,SC,IND,Auto- Rickshaw,230,1,231,0.11446523428209,305901
,,,,,,,200550,1258,201808,65.9716705731593,
Solapur City North,1 DESHMUKH VIJAYKUMAR SIDRAMAPPA,MALE,62,GENERAL,BJP,Lotus,96256,273,96529,63.6428368925254,288466
Solapur City North,2 ANAND BABURAO CHANDANSHIVE,MALE,47,SC,VBA,Gas Cylinder,23386,75,23461,15.4681452862408,288466
Solapur City North,3 MANOHAR GANPAT SAPATE,MALE,67,GENERAL,NCP,Clock,19142,63,19205,12.6621086152446,288466
Solapur City North,4 BANSODE ATISH MOHAN,MALE,29,SC,AIMIM,Kite,5383,3,5386,3.55106050516572,288466
Solapur City North,5 NOTA,,,,NOTA,NOTA,2151,2,2153,1.41950116368767,288466
Solapur City North,6 NAMDEO TUKARAM RASTE,MALE,72,SC,BSP,Elephant,1118,4,1122,0.739749329148893,288466
Solapur City North,7 RAUT SOMNATH VIJAY,MALE,30,GENERAL,SBBGP,Sewing Machine,1058,,1058,0.697553288983537,288466
Solapur City North,8 HUSAIN A.SAMAD KURESHI,MALE,32,GENERAL,HJP,Cup & Saucer,670,1,671,0.442399108608652,288466
Solapur City North,9 KHANDU BHIMRAO DHADE,MALE,33,SC,APoI,Coat,373,1,374,0.246583109716297,288466
Solapur City North,10 NAGMANI KISAN JAKKAN,FEMALE,57,GENERAL,IND,Bangles,361,,361,0.23801203905771,288466
Solapur City North,11 AHMED QASIM MOMIN,MALE,41,GENERAL,IND,Helicopter,328,1,329,0.216914018975032,288466
Solapur City North,12 JAYRAJ DHANRAJ NAGANSURE,MALE,41,GENERAL,IND,Almirah,313,,313,0.206365008933693,288466
Solapur City North,13 VISHNU RAMSWAMI KHANDARE,MALE,45,SC,IND,Tyres,288,,288,0.189882180744101,288466
Solapur City North,14 MANISHA KESHAV MANE,FEMALE,42,GENERAL,IND,Slate,156,,156,0.102852847903055,288466
Solapur City North,15 CHOLLE VIJAY PRAKASH,MALE,40,GENERAL,IND,Chappals,142,,142,0.093622464116883,288466
Solapur City North,16 IRAKSHETTI SUSHANT SIDRAM,MALE,30,GENERAL,IND,Apple,125,,125,0.0824141409479604,288466
,,,,,,,151250,423,151673,52.5791601089903,
Solapur City central,1 Shinde Praniti Sushilkumar,FEMALE,38,GENERAL,INC,Hand,51153,287,51440,30.5788219068963,302160
Solapur City central,2 Haji Farooq Maqbool Shabdi,MALE,39,GENERAL,AIMIM,Kite,38619,102,38721,23.0179347406091,302160
Solapur City central,3 Kothe Mahesh Vishnupant,MALE,55,GENERAL,IND,Gas Stove,30022,59,30081,17.8818340159671,302160
Solapur City central,4 Dilip Brahmdeo Mane,MALE,59,GENERAL,SHS,Bow and Arrow,29092,155,29247,17.3860576265746,302160
Solapur City central,5 Adam Narasayya Narayan,MALE,74,GENERAL,CPIM,"Hammer, Sickle and Star",10485,20,10505,6.2447613555977,302160
Solapur City central,6 Imtiyaj Abdulmannan Peerjade,MALE,51,GENERAL,VBA,Gas Cylinder,2753,14,2767,1.64486003531069,302160
Solapur City central,7 NOTA,,,,NOTA,NOTA,800,7,807,0.479726074628019,302160
Solapur City central,8 Rahul Maruti Sarvgod,MALE,41,SC,BSP,Elephant,768,1,769,0.457136742737233,302160
Solapur City central,9 Sathi Bashirahmed Bashamiya Shaikh,MALE,55,GENERAL,IND,Road Roller,457,,457,0.271666438791827,302160
Solapur City central,10 Deepak (DG) Ratan Gavli,MALE,33,SC,IND,Sewing Machine,420,,420,0.24967156300343,302160
Solapur City central,11 M.Gous Samad Qureshi,MALE,35,GENERAL,HJP,Cup & Saucer,408,,408,0.242538089774761,302160
Solapur City central,12 Abute Vijay Goutamkumar,MALE,37,SC,BVA,Whistle,390,,390,0.231837879931756,302160
Solapur City central,13 Kalyani Shankar Halsangi,MALE,48,GENERAL,IND,COCONUT FARM,368,,368,0.218759845679196,302160
Solapur City central,14 Manish Subhash Gaikwad,MALE,46,GENERAL,IND,Balloon,339,,339,0.201520618709911,302160
Solapur City central,15 Ashok Bhairavnath Machan,MALE,34,GENERAL,IND,Television,325,,325,0.193198233276464,302160
Solapur City central,16 Sachin Shahu Maske,MALE,35,SC,IND,Bat,276,1,277,0.164664340361786,302160
Solapur City central,17 Rajendra Dashrathsa Rangrej,MALE,49,GENERAL,IND,Auto- Rickshaw,227,,227,0.13494153524233,302160
Solapur City central,18 Khateeb Vakeel,MALE,56,GENERAL,AAAP,Broom,220,,220,0.130780342525606,302160
Solapur City central,19 Nagamani Kisan Jakkan,FEMALE,57,GENERAL,IND,Bangles,202,,202,0.120080132682602,302160
Solapur City central,20 Umesh Kishanrao Karpekar,MALE,40,GENERAL,IND,Pressure Cooker,151,,151,0.089762871460757,302160
Solapur City central,21 Adv. Vikram Uttam Kasabe,MALE,43,SC,IND,Pen Nib with Seven Rays,100,,100,0.0594456102389119,302160
,,,,,,,167575,646,168221,55.6728223457771,
Akkalkot ,1 Kalyanshetti Sachin Panchappa,MALE,38,GENERAL,BJP,Lotus,118435,1002,119437,55.9450091339173,346498
Akkalkot ,2 Siddharam Satlingappa Mhetre,MALE,58,GENERAL,INC,Hand,81951,717,82668,38.722188392899,346498
Akkalkot ,3 Dharmraj Kashiram Rathod,MALE,51,GENERAL,VBA,Gas Cylinder,6596,34,6630,3.10553187502928,346498
Akkalkot ,4 Bhante Nagmurti,MALE,40,SC,BSP,Elephant,1237,2,1239,0.580355051758865,346498
Akkalkot ,5 NOTA,,,,NOTA,NOTA,1164,4,1168,0.547098224741206,346498
Akkalkot ,6 Madhukar Maruti Jadhav,MALE,37,GENERAL,MNS,Railway Engine,720,7,727,0.340531172420254,346498
Akkalkot ,7 Babanagare Sujata Basavraj,FEMALE,45,GENERAL,IND,Tractor Chalata Kissan,346,,346,0.162068480959296,346498
Akkalkot ,8 Shrivyakteshwar Maha Swamiji ( Katakdhond D. G. ),MALE,32,SC,IND,COCONUT FARM,308,1,309,0.144737458428966,346498
Akkalkot ,9 Surekha Ambaji Kshirsagar,FEMALE,39,SC,ABHM,Road Roller,266,,266,0.124595999812638,346498
Akkalkot ,10 Santosh Gopichand Gajadhane,MALE,35,SC,BMUP,Cot,254,3,257,0.120380345683639,346498
Akkalkot ,11 Advocate Laxman Gurubasappa Mhetre,MALE,37,GENERAL,IND,FLUTE,232,1,233,0.109138601339641,346498
Akkalkot ,12 Amol Arun Harnalkar,MALE,26,GENERAL,IND,Whistle,210,,210,0.0983652630099771,346498
,,,,,,,211719,1771,213490,61.6136312475108,
Solapur South,1 Deshmukh Subhash Sureshchandra,MALE,62,GENERAL,BJP,Lotus,86442,781,87223,53.6519203798932,310524
Solapur South,2 Moulali Bashumiya Sayyed (Baba Mistri),MALE,52,GENERAL,INC,Hand,57668,308,57976,35.661737568585,310524
Solapur South,3 Yuvraj (Bhayya) Bhimrao Rathod,MALE,35,ST,VBA,Gas Cylinder,8519,60,8579,5.27704647786827,310524
Solapur South,4 AmitKumar Sanjay Ajanalkar (Sir),MALE,36,GENERAL,AIMIM,Kite,2004,1,2005,1.23329970720665,310524
Solapur South,5 Prof. Naganath Ganapati Dupargude,MALE,38,SC,BSP,Elephant,1863,10,1873,1.15210491351524,310524
Solapur South,6 NOTA,,,,NOTA,NOTA,1789,4,1793,1.10289594764166,310524
Solapur South,7 Shekharbhau or Sanket Chandan Bangale,MALE,25,GENERAL,IND,Cup & Saucer,840,4,844,0.519154589966292,310524
Solapur South,8 Meenakshi Dilip Tele,FEMALE,32,SC,IND,Sewing Machine,364,1,365,0.224515906798219,310524
Solapur South,9 Shivanand Siddharam Ghongade,MALE,41,GENERAL,IND,Key,330,11,341,0.209753217036144,310524
Solapur South,10 Prof. Shrishail Mahadeo Rankhambe,MALE,34,SC,BVA,Whistle,300,2,302,0.185763846172773,310524
Solapur South,11 Dipak Shankar Bhandare,MALE,46,GENERAL,IND,Iron,276,2,278,0.171001156410698,310524
Solapur South,12 Dr. Baban Bhanudas Kamble,MALE,59,SC,IND,Stethoscope,264,2,266,0.163619811529661,310524
Solapur South,13 Harshavardhan Jawahar Kamale,MALE,28,GENERAL,IND,Ring,250,1,251,0.154393130428364,310524
Solapur South,14 Mahasidha Tukaram Gayakwad,MALE,28,SC,IND,Auto- Rickshaw,242,1,243,0.149472233841006,310524
Solapur South,15 DR. NANASAHEB PANDIT ARJUN,MALE,25,GENERAL,IND,Syringe,230,3,233,0.143321113106808,310524
,,,,,,,161381,1191,162572,52.3540853525009,
Pandharpur,1 Bhalake Bharat Tukaram,MALE,59,GENERAL,NCP,Clock,89191,596,89787,37.4802761752895,334120
Pandharpur,2 Paricharak Sudhakar Ramchandra,MALE,83,GENERAL,BJP,Lotus,75623,803,76426,31.9029212132344,334120
Pandharpur,3 Autade Samadhan Mahadeo,MALE,43,GENERAL,IND,Tractor Chalata Kissan,53648,476,54124,22.5932759498744,334120
Pandharpur,4 Kalunge Shivajirao Bajirao,MALE,70,GENERAL,INC,Hand,7202,30,7232,3.01889312817773,334120
Pandharpur,5 Mane Santosh Mahadev,MALE,28,GENERAL,IND,Road Roller,3937,1,3938,1.64386077693085,334120
Pandharpur,6 Khadatare Dattatraya Tatya,MALE,43,SC,VBA,Gas Cylinder,1848,14,1862,0.777264795999299,334120
Pandharpur,7 Sarvagod Sarika Ravindra,FEMALE,25,SC,BSP,Elephant,969,6,975,0.40699955751843,334120
Pandharpur,8 Sunil Suresh Gore,MALE,31,GENERAL,IND,DIAMOND,771,,771,0.321842727022266,334120
Pandharpur,9 NOTA,,,,NOTA,NOTA,633,6,639,0.266741248465925,334120
Pandharpur,10 Adv.Aavchare Maruti Krishna,MALE,35,SC,BVA,Whistle,516,,516,0.215396688902061,334120
Pandharpur,11 Sudarshan Raychand Khandare,MALE,33,SC,IND,Table,466,,466,0.194524916721629,334120
Pandharpur,12 Annasaheb Sukhadev Maske,MALE,53,SC,IND,Kettle,428,,428,0.1786623698645,334120
Pandharpur,13 Birappa Ishwar Waghmode,MALE,36,GENERAL,IND,Gas Stove,426,,426,0.177827498977283,334120
Pandharpur,14 Birappa Madhukar Mote,MALE,32,GENERAL,IND,Cot,404,,404,0.168643919217893,334120
Pandharpur,15 Aware Siddheshwar Bharat,MALE,28,GENERAL,BAHUMP,Cup & Saucer,372,2,374,0.156120855909634,334120
Pandharpur,16 Prof. Engineer Namdeo Shekappa Thorbole Patil,MALE,45,GENERAL,IND,Bat,268,2,270,0.112707569774334,334120
Pandharpur,17 Pratap Pandurang Kamble,MALE,25,SC,IND,Key,237,,237,0.0989322001352491,334120
Pandharpur,18 Abdul Rauf Jafar Mulani,MALE,52,GENERAL,IND,Helicopter,224,,224,0.0935055393683367,334120
Pandharpur,19 Adv.Lokare Shivlal Krishna,MALE,72,SC,IND,Pressure Cooker,195,,195,0.0813999115036859,334120
Pandharpur,20 Nishikant Bandu Patil,MALE,54,GENERAL,IND,Battery torch,135,,135,0.0563537848871672,334120
Pandharpur,21 Hanamant Vitthal Birajdar,MALE,46,GENERAL,IND,Walking Stick,129,,129,0.0538491722255153,334120
,,,,,,,237622,1936,239558,71.6981922662517,
Sangola,1 Adv. Shahajibapu Rajaram Patil,MALE,63,GENERAL,SHS,Bow and Arrow,98763,701,99464,46.1618430579019,294895
Sangola,2 Dr. Aniket Chandrakant Deshmukh,MALE,27,GENERAL,PWPI,Cart,97688,1008,98696,45.80540961999,294895
Sangola,3 Rajashritai Dattatraya Nagane - Patil,FEMALE,46,GENERAL,IND,Helicopter,4466,18,4484,2.08105147864184,294895
Sangola,4 Rajaram Damu Kalebag,MALE,39,GENERAL,IND,Tractor Chalata Kissan,1928,,1928,0.894796443091317,294895
Sangola,5 Bapusaheb Chandu Thokale,MALE,43,SC,IND,Sewing Machine,1567,1,1568,0.727718269070117,294895
Sangola,6 Vishnu Krishna Yalmar,MALE,62,GENERAL,VBA,Gas Cylinder,1031,10,1041,0.483134386544638,294895
Sangola,7 Adv. Shankar Bhagwan Sargar,MALE,45,GENERAL,AIMIM,Kite,979,8,987,0.458072660441458,294895
Sangola,8 Dipakaba Bapuso Salunkhe,MALE,57,GENERAL,NCP,Clock,884,31,915,0.424657025637218,294895
Sangola,9 Dr. Sudarshan Murlidhar Gherade,MALE,34,GENERAL,IND,Table,877,5,882,0.409341526351941,294895
Sangola,10 NOTA,,,,NOTA,NOTA,694,6,700,0.324874227263445,294895
Sangola,11 Vinod Alias Kalidas Vishwanath Kasabe,MALE,40,SC,BSP,Elephant,669,3,672,0.311879258172907,294895
Sangola,12 Tukaram Keshav Shendage,MALE,31,GENERAL,NRSP,Brief Case,611,2,613,0.284497001874988,294895
Sangola,13 Mohan Vishnu Raut,MALE,36,GENERAL,IND,Road Roller,523,1,524,0.243191564408636,294895
Sangola,14 Haridas Bapuso Walke,MALE,43,GENERAL,IND,Key,474,,474,0.219986262461247,294895
Sangola,15 Bandu Agatarao Gadhire,MALE,55,SC,IND,Ring,471,,471,0.218593944344404,294895
Sangola,16 Bharat Digambar Gadhire,MALE,50,SC,IND,Truck,449,,449,0.208383611487553,294895
Sangola,17 Engr. Baliram Sukhadev More,MALE,49,SC,IND,Cup & Saucer,437,1,438,0.203278445059127,294895
Sangola,18 Umesh Dnyanu Mandale,MALE,41,GENERAL,IND,Auto- Rickshaw,437,,437,0.202814339020179,294895
Sangola,19 Laxman Sopan Hake,MALE,40,GENERAL,BVA,Whistle,266,1,267,0.123916312399057,294895
Sangola,20 Navanath Bira Madane,MALE,33,GENERAL,IND,Battery torch,232,,232,0.107672601035885,294895
Sangola,21 Parmeshwar P. Gejage,MALE,35,SC,IND,Bat,225,1,226,0.104887964802198,294895
,,,,,,,213671,1797,215468,73.0660065447024,
